,to,sender,timestamp,liquidity,amount0,amount1
35,0x3c6730546829d451fa62dc214693002b4747f162,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622877818,0.000001175621201972,102.669329,0.036611419373667601
36,0x0276ff375a36319e332ebb414e224ece4ad487b8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622872587,0.000000005762822605,0.5,0.000180635712948455
37,0x40c029ecb8e11430d6b40efef75b521af6d554f9,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,1622869134,0.000006383076792804,554.847777,0.199699951470460167
38,0x56813fce382cccd871c1fd28144710a1dc192019,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622867027,0.000080613938498127,7000,2.524689438420248274
39,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622859811,0.000652208237777214,56519.687529,20.465990600245306419
40,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622858854,0.000575858099274444,49933.902354,18.058896661462184762
41,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622858841,0.000002388160796934,207.096703,0.074887386869371825
42,0x89cd98a69ac5dcff78c5f436a5a34e90bb257b84,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622857686,0.032674006459281857,2836051.707667,1023.630301004597841916
43,0x7b1f4cdd4f599774feae6516460bccd97fc2100e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622856396,0.000575304550158679,49807.468251,18.069639098033917605
44,0xd978f6ae3377c1a2bd74741ada0398b7fe16ba01,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622853428,0.000002455253847491,212.213787,0.07724144883520256
45,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622848013,0.000681141175599307,58569.155991,21.53625070809422237
46,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622847651,0.000316151124621083,27212.076825,9.985988402347825046
47,0x6b5ae44e4de9283b4dd22d8a0c7f07aa80ff775c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622845305,0.000237253630864254,20425.833385,7.492109772378395772
48,0xf0ac79495c794b21cb7ddec955e9b9a5d29f36d4,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622841859,0.000001863688992988,160.549307,0.058814749205956642
49,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622838335,0.00042545723134253,36412.971088,13.514007556661363318
50,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622836665,0.000423294262528677,36116.744351,13.486449670048090979
51,0xbe38d3664c9592a4a7e7f7131bd13e6c1e392fc6,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622834534,0.000015145526076,1297.041713,0.480751810214823612
52,0x2b972dce7230e46207d82e66ea4fc575b01b9878,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622831494,0.00001965808637205,1682.657864,0.624280101689816635
53,0x84f329b76868ab83275ffce21850da56a4fda58e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622827130,0.000005868892829881,500,0.187242767984504029
54,0x0e2e703b15ed45c5cd54b42fbbda6db1c30c475f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622826007,0.000003122118769808,265.854542,0.09965813967961139
55,0x31d1785e125b95eb2fa7e23ed14b0f51ecbd1d16,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622821666,0.000000405519335316,34.447229,0.012974974449668174
